,date,state,aggravated-assault,arson,burglary,homicide,larceny,motor-vehicle-theft,property-crime,rape,robbery,violent-crime,population
315,2018,Michigan,0.00311354708259097,0.00017685604008416627,0.0031291608586255654,5.544892258439621e-05,0.011766681743302115,0.001813500051095081,0.016886198693106928,0.0007855931288175557,0.0005660994695619946,0.004520688603554916,9991177
316,2019,Michigan,0.0030436854436669473,0.00016674712098484494,0.0027755488667651467,5.544892258439621e-05,0.011135024432056403,0.001846128839475069,0.015923449259281464,0.000710026456342431,0.0005346717408769758,0.00434383256347075,9991177
317,1997,Tennessee,5.9269621340838065e-05,4.865416677232976e-06,0.00021112959641810973,2.5064267731200177e-06,0.00039557311954594164,4.1872070798005e-05,0.0006534402034392893,9.730833354465952e-06,1.179494952056479e-05,8.330183098898882e-05,6782564
318,1998,Tennessee,0.0007121200773040991,5.307727284254155e-05,0.0015746257609953994,1.2679570734607148e-05,0.004406150830275984,0.000519862400118893,0.006553716264232818,8.22697729059394e-05,8.846212140423592e-05,0.0008955315423488816,6782564
319,1999,Tennessee,0.0016055875034868819,0.00010261606082891366,0.0029988659156035976,1.975654044694602e-05,0.009290291989872856,0.001103270090779829,0.013495044057085197,0.00016085362408670232,0.00020110388932562966,0.00198730155734616,6782564
320,2000,Tennessee,0.003512093656617173,0.00019166792970917783,0.006459504104937307,4.62951768682168e-05,0.019009035521080228,0.0030889498425669113,0.028749157398293625,0.00034249584670340005,0.0009294420222205054,0.004830326702409295,6782564
321,2001,Tennessee,0.004445663911169876,0.0002559504045962559,0.008780160423108429,6.177604811395809e-05,0.024716316720343516,0.004081789718460452,0.03783421726650865,0.0004216694453601912,0.0015122599654054131,0.006441369370049439,6782564
322,2002,Tennessee,0.004360887711490817,0.00022882202069895692,0.009030508226682417,6.28081061970075e-05,0.024341237325589557,0.0038873204882401403,0.03748788806121107,0.0004445221600562855,0.0014058105459823157,0.006274028523726426,6782564
323,2003,Tennessee,0.004220527812196096,0.00023132844747207693,0.009341452583418307,5.8679873864809824e-05,0.025057927945832875,0.003871692180125392,0.03850240115684865,0.0004156245337309018,0.0013968168969728852,0.006091649116764693,6782564
324,2004,Tennessee,0.004391112269637264,0.0002223347984626463,0.008930398592626624,5.2487525366513315e-05,0.02545512287093789,0.003649947129138774,0.03825780339116594,0.0004486503923884832,0.0013163163664950304,0.006208566553887291,6782564
325,2005,Tennessee,0.004804672687202067,0.00021570013935732859,0.009048200650963263,6.339785367303575e-05,0.025284538413496725,0.0036319598311199126,0.03818039903493723,0.00043228489992869955,0.001484984144639107,0.006785339585442909,6782564
326,2006,Tennessee,0.004781672535636966,0.00020921291712101795,0.009298253580799238,6.177604811395809e-05,0.024590405634211488,0.0033328104239045884,0.03743068255603633,0.00043729775347493957,0.0016526198647001341,0.0069333662019259975,6782564
327,2007,Tennessee,0.004857602523175602,0.00019491154082733314,0.009101720234412827,5.956449507885219e-05,0.025316532214071256,0.0032085211433316367,0.03782168513264306,0.0004409836752001161,0.0016372864303234,0.00699543712377797,6782564
328,2008,Tennessee,0.00467964622228408,0.00018901406606705075,0.00953783849293571,6.0743990030908665e-05,0.02496843376634559,0.0028226788571401613,0.03751796518248851,0.0004278617938584877,0.0015974784756914936,0.00676573048186497,6782564
329,2009,Tennessee,0.004419272711617612,0.00018282171756875423,0.009390991371404677,6.900045469530402e-05,0.02370666904138317,0.002231162138683837,0.03551164426904044,0.00040898987462558404,0.0014314645611895442,0.006328727602128045,6782564
330,2010,Tennessee,0.004151969668107813,0.00017176395239322474,0.00945807514680289,5.278239910452743e-05,0.023058241691490122,0.0021553795880142083,0.034843460378700446,0.000433464394880756,0.0012400915052183806,0.005878307967311477,6782564
331,2011,Tennessee,0.004209912357627588,0.00016925752562010473,0.009208611964442946,5.661575769871099e-05,0.023113677954236776,0.0021098215954910267,0.03460136903979085,0.000435970821653876,0.0011988091818964039,0.005901308118876578,6782564
332,2012,Tennessee,0.0045369273330852465,0.00018061016453364834,0.008278432757877404,5.956449507885219e-05,0.022312358571183404,0.0019337819738965971,0.03270518346749105,0.00042963103628657247,0.0012082451415128556,0.006234368005963526,6782564
333,2013,Tennessee,0.004120123304402288,0.0001627703033837941,0.007552895925493663,4.9243914248358e-05,0.021586674301930658,0.0017844284255924456,0.03108676895640056,0.000386726907405518,0.0010880840932721019,0.005644178219328266,6782564
334,2014,Tennessee,0.004424727875770874,0.00016041131347968113,0.006903731391255578,5.484651527062627e-05,0.021222800109221233,0.0018880765445044086,0.0301750193584609,0.00041002193270863347,0.0010823340553808266,0.0059719303791309596,6782564
335,2015,Tennessee,0.004512895123437096,0.00013859065686663627,0.006511107009089778,6.251323245899338e-05,0.02103290142194014,0.001972115559838433,0.029654714647734986,0.00044496447066330667,0.001120667641322662,0.006141040467882057,6782564
336,2016,Tennessee,0.004697338646564927,0.00016291774025280114,0.0060257448363185365,7.401330824154405e-05,0.02044153214035282,0.002331861520215659,0.028962056237139818,0.000440836238331109,0.0011653410126318013,0.006377529205769381,6782564
337,2017,Tennessee,0.004842711399405888,0.00014168683111578454,0.005709050441691372,7.991078300182645e-05,0.02115217784896685,0.0028282814581624296,0.029831196579936436,0.00046206714746812563,0.0011682897500119424,0.006552979079887783,6782564
338,2018,Tennessee,0.004749973608800448,0.00012325722248990206,0.004941494101640619,7.475049258657936e-05,0.020852881004882518,0.0031095910042279,0.02902722333324094,0.000455579925231815,0.0010723083482883464,0.006352612374907188,6782564
339,2019,Tennessee,0.004638658772700118,0.00012134054319281027,0.004381676310020812,7.342356076551581e-05,0.019817431873845937,0.002886813895158232,0.027207262622217794,0.0004269771726444454,0.000913813714105757,0.006052873220215835,6782564
340,1997,Texas,2.79051975782051e-05,2.3689805684368872e-06,9.096188623806931e-05,9.406246374675877e-07,0.0003319359831774509,5.7796158279952886e-05,0.00048306300826391,1.139200949821856e-05,1.6234484483699846e-05,5.64723161975911e-05,28704330
341,1998,Texas,8.807033642659488e-05,1.0103005365392609e-05,0.0003076887703005087,1.3935179814334632e-06,0.0011407686575509689,0.00014482135622047266,0.0016033817894373428,2.50484857162665e-05,4.225843278696977e-05,0.00015677077291126462,28704330
342,1999,Texas,0.00010064683620903188,1.0730088457037667e-05,0.0003730447636297381,1.4283559309692998e-06,0.0014152220239942895,0.00015307795026046594,0.001952074826341531,3.0030312499891133e-05,4.6090607235911796e-05,0.0001781961118758041,28704330
343,2000,Texas,0.0001151394232159399,1.0068167415856771e-05,0.0003979887354973971,1.741897476791829e-06,0.0015578137514444684,0.00016718731982247974,0.002133057974180202,4.713574572198689e-05,5.0410512978355533e-05,0.00021442757939307415,28704330
344,2001,Texas,0.0001761058349036539,1.4109369562013815e-05,0.0005827692198354743,2.578008265651907e-06,0.0022118614160302644,0.00024783717299794143,0.003056577178425694,5.264014174864907e-05,7.26719627317551e-05,0.00030399594764971,28704330
345,2002,Texas,0.0001962073317858316,1.4736452653658873e-05,0.0006576359733879871,2.4734944170443973e-06,0.0025846274760637157,0.00026901864631573004,0.003526018548421092,6.187219837564576e-05,8.521362456465627e-05,0.0003457666491431781,28704330
346,2003,Texas,0.00015844299448898477,1.0939116154252686e-05,0.0005446913409928049,2.8567118619385996e-06,0.001976565904865224,0.00020178140371156548,0.002733977765723847,4.556803799287424e-05,5.957289370628055e-05,0.00026644063805007816,28704330
347,2004,Texas,0.00016008037811716908,8.709487383959145e-06,0.0005383856721268185,2.2644667198293776e-06,0.0019760433356221865,0.00019683441487747667,0.002719972910010441,4.640414878173433e-05,5.709939928923615e-05,0.0002658483929079689,28704330
348,2005,Texas,0.00023783868148115632,1.100879205332436e-05,0.0006574617836403079,2.9612257105461092e-06,0.0025179824786016602,0.0002985612275221195,0.003485014281817412,6.420634099454681e-05,7.03726580623899e-05,0.0003753789062486391,28704330
349,2006,Texas,0.0003506091241286593,1.9718279437283503e-05,0.001000859452215049,4.7031231873379385e-06,0.0034964411292651666,0.00045944287847861283,0.004976461739396112,8.493492096836958e-05,0.00013332483287364658,0.0005735720011580134,28704330
350,2007,Texas,0.00033935646642858415,1.6722215777201557e-05,0.0010302626816232952,4.772799086409611e-06,0.0034651218126324494,0.0003858999670084618,0.004898006677041408,8.190401935875179e-05,0.00014269624129878663,0.0005687295261725321,28704330
351,2008,Texas,0.0003028462953150274,1.6478350130450702e-05,0.0009851475369743868,4.563771389194592e-06,0.0031419301547884935,0.0002991534726642287,0.00444270951455756,7.535448484601452e-05,0.00013527575804765342,0.00051804030959789,28704330
352,2009,Texas,0.0002793655173278735,1.5433211644375605e-05,0.001049911285161507,4.07604009569288e-06,0.003189971687198412,0.0002742791766956414,0.004529595360699936,7.197520374103838e-05,0.00012130574028378297,0.00047672250144838776,28704330
353,2010,Texas,0.000281177090703737,1.2611337731972842e-05,0.0009529921095528096,4.912150884552958e-06,0.0030117058994235365,0.0002623645979543853,0.004239673944662704,6.814302929209635e-05,0.00010719637072176915,0.0004614286416021555,28704330
354,2011,Texas,0.00027145730278323865,1.344744852083292e-05,0.0009356776486334989,3.6928226507986774e-06,0.0027921571414486943,0.00024045152769634407,0.00398173376629937,6.42760168936185e-05,9.482889863654717e-05,0.000434255040964203,28704330
355,2012,Texas,0.0002650471200686447,1.1810064892648601e-05,0.000820747253114774,3.4141190545119848e-06,0.002583582337577641,0.00022341577037332,0.003639555425958383,6.758562209952296e-05,9.16238072792502e-05,0.00042767066850192987,28704330
356,2013,Texas,0.0002375251399353338,1.201909258986362e-05,0.0007321891853946774,3.7624985498703506e-06,0.002495302973453831,0.00021933973027762712,0.003458850981715999,6.225541582053997e-05,8.69555220414481e-05,0.0003904985763471922,28704330
357,2014,Texas,0.00024052120359541575,1.191457874125611e-05,0.0006519573876136457,4.285067792907899e-06,0.0024915056369544247,0.00023254331315170917,0.0033879209164610355,6.309152660940004e-05,8.395945838136616e-05,0.00039185725637908985,28704330
358,2015,Texas,0.00025330673107506774,1.0137843314928445e-05,0.0006292430445162803,4.285067792907899e-06,0.0025418813119832445,0.00024093925898984578,0.003422201458804299,6.674951131066288e-05,8.197369525782348e-05,0.000406315005436462,28704330
359,2016,Texas,0.0002708650576411294,1.201909258986362e-05,0.0006205335571323211,5.3302062789829965e-06,0.0025614950775719202,0.0002687747806689792,0.0034628225079630843,7.106941705310662e-05,9.451535709072464e-05,0.00044178003806394367,28704330
360,2017,Texas,0.0004006712576116565,1.4597100855515526e-05,0.0007390522614532372,7.664348897884047e-06,0.00321341762723603,0.000380952978174373,0.004348019967719156,0.00010528028349729814,0.00012827333019095028,0.000641889220197789,28704330
361,2018,Texas,0.0010430482091029472,3.3583783352546465e-05,0.0015468049593911442,1.9509251740068484e-05,0.00654507525519669,0.001107672605491924,0.009233136603432305,0.00019059842191056193,0.0004572132497083193,0.001710369132461897,28704330
362,2019,Texas,0.0016729531746604083,5.4068497679618374e-05,0.0023504119413342863,3.177220997668296e-05,0.010548582739955958,0.001782379174152471,0.014735442353122333,0.000281386118400952,0.0007263712478221926,0.002712482750860236,28704330
363,1998,Connecticut,1.811249419355234e-05,2.786537568238822e-06,3.483171960298527e-05,8.359612704716466e-07,0.00016496302403973826,1.922710922084787e-05,0.00022180839043181022,4.179806352358233e-06,5.573075136477644e-06,2.8701336952859866e-05,3588683
364,1999,Connecticut,0.0001312459194640485,1.5883264138961283e-05,0.0004168660202085277,1.1146150272955288e-06,0.0020517276114942447,0.00021177685518615046,0.002696253751027884,1.9784416734495635e-05,4.709248490323609e-05,0.00019923743612907576,3588683
365,2000,Connecticut,0.0004065558312060441,3.761825717122409e-05,0.0009332114316031815,5.01576762282988e-06,0.004500258172705697,0.0006832590117321592,0.006154346873212262,5.0714983741946555e-05,0.00020843301010426386,0.0006707195926750844,3588683
366,2001,Connecticut,0.0005835009667892093,4.987902247147491e-05,0.0014529006880797217,8.638266461540347e-06,0.00682896761848288,0.0010636213897967583,0.009395368718830836,8.025228196527807e-05,0.00037283872663035437,0.0010452302418463822,3588683
367,2002,Connecticut,0.0005099363749877044,4.207671728040621e-05,0.0015902769901938957,5.573075136477644e-06,0.006920366050721114,0.0010042681395932714,0.009556987897788687,9.613554610423936e-05,0.0003491531573003244,0.0009607981535287458,3588683
368,2003,Connecticut,0.0004645158126254116,4.291267855087786e-05,0.0015362181613700625,7.802305191068702e-06,0.006794693206393543,0.0009560610396627398,0.009329885085977223,8.944785594046618e-05,0.0003954096809330888,0.0009571756546900354,3588683
369,2004,Connecticut,0.00046367985135494,7.217132301738549e-05,0.0016850192675140156,1.0867496516131405e-05,0.007630097169351542,0.0009727802650721727,0.010360068024955116,0.00011982111543426934,0.00030846970880403756,0.0009028381721093783,3588683
370,2005,Connecticut,0.00042355371037230093,7.328593804468102e-05,0.001648515625370087,1.2539419057074699e-05,0.00757464507174359,0.0009382271992260114,0.010234673834384369,0.0001326391882481679,0.00027865375682388217,0.0008473860745014257,3588683
371,2006,Connecticut,0.0003725600728735305,7.077805423326608e-05,0.001561018345727388,9.752881488835876e-06,0.007322463421817976,0.0007646259087247327,0.009718885730503363,0.0001095109264317857,0.000262491838928097,0.0007543157197222491,3588683
372,2007,Connecticut,0.0006222338389877289,7.440055307197654e-05,0.0019737045595835576,1.3096726570722462e-05,0.008278245807723891,0.0009833691078314803,0.011309720028210906,0.0001373763021141739,0.00041630871269488,0.0011890155803675052,3588683
373,2008,Connecticut,0.0008370758854989421,7.997362820845418e-05,0.002452989021320635,1.8669801707200108e-05,0.010544536811972526,0.001151675976953105,0.01422917543845472,0.00014657187608936204,0.0005430961720497464,0.0015454137353452507,3588683
374,2009,Connecticut,0.0008125543548984404,6.158248025807797e-05,0.0024095190352561094,1.142480402977917e-05,0.009940136813421525,0.0009825331465610086,0.01339377147549672,0.00014155610846653215,0.0005486692471862241,0.0015142045145809758,3588683
375,2010,Connecticut,0.0007799518653500463,7.161401550373772e-05,0.002396143654928563,1.644057165260905e-05,0.009975804494294983,0.0008911347143227752,0.013334696879050058,0.00013849091714146944,0.0004820709993053162,0.001416954353449441,3588683
376,2011,Connecticut,0.0007832957104319328,6.186113401490185e-05,0.0024201078780154168,1.783384043672846e-05,0.010012865443952558,0.0008838897166453543,0.013378724172628231,0.0001515876437121919,0.0005040846460944028,0.0014568018406752562,3588683
377,2012,Connecticut,0.0007919339768934732,6.186113401490185e-05,0.0024064538439310464,2.2292300545910576e-05,0.01011708194900469,0.0008033587809232524,0.013388755707873892,0.0001515876437121919,0.0004901519582532087,0.0014559658794047845,3588683
